season,week,team,team_plays,team_pass_attempts,team_rush_attempts,team_tds,projected_team_plays,projected_team_pass_attempts,projected_team_rush_attempts,projected_team_tds,projected_pass_rate,projected_rush_rate,projected_team_tds_placeholder
2023,2,WAS,67.0,43.0,24.0,4.0,65.0,37.0,28.0,3.0,0.5692307692307692,0.4307692307692308,3.0
2023,3,WAS,51.0,38.0,13.0,1.0,66.0,40.0,26.0,3.5,0.6060606060606061,0.3939393939393939,3.5
2023,4,WAS,74.0,46.0,28.0,4.0,61.0,39.333333333333336,21.666666666666668,2.6666666666666665,0.644808743169399,0.3551912568306011,2.6666666666666665
2023,5,WAS,68.0,57.0,11.0,2.0,64.25,41.0,23.25,3.0,0.6381322957198443,0.36186770428015563,3.0
2023,6,WAS,50.0,28.0,22.0,3.0,65.0,46.0,19.0,2.75,0.7076923076923077,0.2923076923076923,2.75
2023,7,WAS,67.0,48.0,19.0,1.0,60.75,42.25,18.5,2.5,0.6954732510288066,0.3045267489711934,2.5
2023,8,WAS,69.0,53.0,16.0,4.0,64.75,44.75,20.0,2.5,0.6911196911196911,0.3088803088803089,2.5
2023,9,WAS,77.0,48.0,29.0,2.0,63.5,46.5,17.0,2.5,0.7322834645669292,0.2677165354330709,2.5
2023,10,WAS,61.0,47.0,14.0,3.0,65.75,44.25,21.5,2.5,0.6730038022813688,0.3269961977186312,2.5
2023,11,WAS,77.0,49.0,28.0,3.0,68.5,49.0,19.5,2.5,0.7153284671532847,0.2846715328467153,2.5
2023,12,WAS,75.0,48.0,27.0,2.0,71.0,49.25,21.75,3.0,0.6936619718309859,0.30633802816901406,3.0
2023,13,WAS,55.0,27.0,28.0,3.0,72.5,48.0,24.5,2.5,0.6620689655172414,0.33793103448275863,2.5
2023,15,WAS,58.0,37.0,21.0,3.0,67.0,42.75,24.25,2.75,0.6380597014925373,0.3619402985074627,2.75
2023,16,WAS,58.0,36.0,22.0,4.0,66.25,40.25,26.0,2.75,0.6075471698113207,0.39245283018867927,2.75
2023,17,WAS,43.0,29.0,14.0,1.0,61.5,37.0,24.5,3.0,0.6016260162601627,0.3983739837398374,3.0
2023,18,WAS,49.0,32.0,17.0,1.0,53.5,32.25,21.25,2.75,0.602803738317757,0.397196261682243,2.75
2024,1,WAS,57.0,27.0,30.0,3.0,52.0,33.5,18.5,2.25,0.6442307692307693,0.3557692307692308,2.25
2024,2,WAS,69.0,34.0,35.0,0.0,51.75,31.0,20.75,2.25,0.5990338164251208,0.40096618357487923,2.25
2024,3,WAS,57.0,25.0,32.0,5.0,54.5,30.5,24.0,1.25,0.5596330275229358,0.44036697247706424,1.25
2024,4,WAS,68.0,31.0,37.0,5.0,58.0,29.5,28.5,2.25,0.5086206896551724,0.49137931034482757,2.25
2024,5,WAS,65.0,31.0,34.0,4.0,62.75,29.25,33.5,3.25,0.46613545816733065,0.5338645418326693,3.25
2024,6,WAS,56.0,38.0,18.0,2.0,64.75,30.25,34.5,3.5,0.4671814671814672,0.5328185328185329,3.5
2024,7,WAS,63.0,26.0,37.0,3.0,61.5,31.25,30.25,4.0,0.508130081300813,0.491869918699187,4.0
2024,8,WAS,72.0,40.0,32.0,1.0,63.0,31.5,31.5,3.5,0.5,0.5,3.5
2024,9,WAS,60.0,22.0,38.0,3.0,64.0,33.75,30.25,2.5,0.52734375,0.47265625,2.5
2024,10,WAS,59.0,37.0,22.0,3.0,62.75,31.5,31.25,2.25,0.50199203187251,0.49800796812749004,2.25
2024,11,WAS,64.0,36.0,28.0,2.0,63.5,31.25,32.25,2.5,0.4921259842519685,0.5078740157480315,2.5
2024,12,WAS,68.0,42.0,26.0,3.0,63.75,33.75,30.0,2.25,0.5294117647058824,0.47058823529411764,2.25
2024,13,WAS,77.0,32.0,45.0,6.0,62.75,34.25,28.5,2.75,0.545816733067729,0.4541832669322709,2.75
2024,15,WAS,74.0,39.0,35.0,2.0,67.0,36.75,30.25,3.5,0.5485074626865671,0.45149253731343286,3.5
2024,16,WAS,65.0,40.0,25.0,5.0,70.75,37.25,33.5,3.25,0.5265017667844523,0.4734982332155477,3.25
2024,17,WAS,77.0,41.0,36.0,4.0,71.0,38.25,32.75,4.0,0.5387323943661971,0.4612676056338028,4.0
2024,18,WAS,56.0,38.0,18.0,3.0,73.25,38.0,35.25,4.25,0.5187713310580204,0.4812286689419795,4.25
2024,19,WAS,69.0,36.0,33.0,2.0,68.0,39.5,28.5,3.5,0.5808823529411765,0.41911764705882354,3.5
2024,20,WAS,73.0,31.0,42.0,5.0,66.75,38.75,28.0,3.5,0.5805243445692884,0.41947565543071164,3.5
2024,21,WAS,79.0,54.0,25.0,2.0,68.75,36.5,32.25,3.5,0.5309090909090909,0.4690909090909091,3.5
2025,1,ARI,0.0,0.0,0.0,0.0,66.25,38.5,27.75,3.25,0.5811320754716981,0.4188679245283019,3.25
2025,1,ATL,0.0,0.0,0.0,0.0,64.75,30.75,34.0,2.75,0.4749034749034749,0.525096525096525,2.75
2025,1,BAL,0.0,0.0,0.0,0.0,64.75,25.25,39.5,3.75,0.38996138996138996,0.61003861003861,3.75
2025,1,BUF,0.0,0.0,0.0,0.0,66.75,30.25,36.5,3.0,0.45318352059925093,0.5468164794007491,3.0
2025,1,CAR,0.0,0.0,0.0,0.0,56.5,32.75,23.75,4.0,0.5796460176991151,0.42035398230088494,4.0
2025,1,CHI,0.0,0.0,0.0,0.0,59.5,35.75,23.75,1.25,0.6008403361344538,0.39915966386554624,1.25
2025,1,CIN,0.0,0.0,0.0,0.0,68.75,44.5,24.25,3.0,0.6472727272727272,0.3527272727272727,3.0
2025,1,CLE,0.0,0.0,0.0,0.0,63.5,40.5,23.0,1.0,0.6377952755905512,0.36220472440944884,1.0
2025,1,DAL,0.0,0.0,0.0,0.0,65.25,33.0,32.25,2.0,0.5057471264367817,0.4942528735632184,2.0
2025,1,DEN,0.0,0.0,0.0,0.0,59.25,32.25,27.0,3.0,0.5443037974683544,0.45569620253164556,3.0
2025,1,DET,0.0,0.0,0.0,0.0,67.25,37.5,29.75,4.5,0.5576208178438662,0.4423791821561338,4.5
2025,1,GB,0.0,0.0,0.0,0.0,62.25,32.0,30.25,2.75,0.5140562248995983,0.4859437751004016,2.75
2025,1,HOU,0.0,0.0,0.0,0.0,61.75,34.5,27.25,1.25,0.5587044534412956,0.44129554655870445,1.25
2025,1,IND,0.0,0.0,0.0,0.0,71.25,34.0,37.25,3.25,0.47719298245614034,0.5228070175438596,3.25
2025,1,JAX,0.0,0.0,0.0,0.0,66.0,36.75,29.25,2.0,0.5568181818181818,0.4431818181818182,2.0
2025,1,KC,0.0,0.0,0.0,0.0,49.75,30.0,19.75,2.5,0.6030150753768844,0.3969849246231156,2.5
2025,1,LA,0.0,0.0,0.0,0.0,60.25,38.75,21.5,1.75,0.6431535269709544,0.35684647302904565,1.75
2025,1,LAC,0.0,0.0,0.0,0.0,66.75,37.0,29.75,3.25,0.5543071161048689,0.44569288389513106,3.25
2025,1,LV,0.0,0.0,0.0,0.0,63.75,39.0,24.75,1.75,0.611764705882353,0.38823529411764707,1.75
2025,1,MIA,0.0,0.0,0.0,0.0,62.75,38.0,24.75,1.75,0.6055776892430279,0.3944223107569721,1.75
2025,1,MIN,0.0,0.0,0.0,0.0,66.5,43.75,22.75,2.0,0.6578947368421053,0.34210526315789475,2.0
2025,1,NE,0.0,0.0,0.0,0.0,56.5,30.5,26.0,2.25,0.5398230088495575,0.46017699115044247,2.25
2025,1,NO,0.0,0.0,0.0,0.0,55.25,38.25,17.0,1.0,0.6923076923076923,0.3076923076923077,1.0
2025,1,NYG,0.0,0.0,0.0,0.0,55.5,33.5,22.0,3.0,0.6036036036036037,0.3963963963963964,3.0
2025,1,NYJ,0.0,0.0,0.0,0.0,60.0,38.25,21.75,2.75,0.6375,0.3625,2.75
2025,1,PHI,0.0,0.0,0.0,0.0,63.75,26.25,37.5,4.0,0.4117647058823529,0.5882352941176471,4.0
2025,1,PIT,0.0,0.0,0.0,0.0,59.0,36.75,22.25,2.0,0.6228813559322034,0.3771186440677966,2.0
2025,1,SEA,0.0,0.0,0.0,0.0,55.25,35.25,20.0,2.0,0.6380090497737556,0.36199095022624433,2.0
2025,1,SF,0.0,0.0,0.0,0.0,61.75,41.0,20.75,2.5,0.6639676113360324,0.3360323886639676,2.5
2025,1,TB,0.0,0.0,0.0,0.0,63.0,33.25,29.75,3.25,0.5277777777777778,0.4722222222222222,3.25
2025,1,TEN,0.0,0.0,0.0,0.0,62.25,34.5,27.75,3.0,0.5542168674698795,0.4457831325301205,3.0
2025,1,WAS,0.0,0.0,0.0,0.0,69.25,39.75,29.5,3.0,0.5740072202166066,0.4259927797833935,3.0
