player_id,player_name,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,air_yards,player_week_targets,player_week_receptions,player_week_catch_rate,player_week_adot,player_week_target_share,current_season_games_entering,career_targets_entering,player_week_target_share_last_4,player_week_target_share_last_8,player_week_catch_rate_last_4,player_week_catch_rate_last_8,player_week_adot_last_4,player_week_adot_last_8,targets_last_4,targets_last_8,receptions_last_4,receptions_last_8,prior_targets,prior_season_catch_rate,sample_tier,route_position_factor,estimated_routes,route_proxy_status,position_avg_catch_rate,base_catch_rate_blend,projected_catch_rate,projected_target_share,projected_team_plays,projected_team_pass_attempts,projected_team_rush_attempts,projected_pass_rate,projected_rush_rate,projected_team_tds_placeholder,opponent_receptions_allowed_adjustment,opponent_adjustment_status,quality_flags,confidence_score,confidence_bucket,player_history_seasons,history_depth_bucket,history_start_season,history_end_season,max_training_season,max_training_week,target_season,target_week,projection_mode,leakage_check,leakage_status,career_carries_entering,career_rushing_yards_entering,career_games_entering_rush,career_ypc_entering,career_carries_per_game_entering,carries_last_4,rushing_yards_last_4,rush_games_last_4,recent_carries_per_game,recent_ypc_last_4,prior_carries,prior_season_ypc,prior_season_carries_per_game,position_avg_ypc,position_avg_carries_per_game,projected_carries,projected_yards_per_carry,rushing_yards_sample_flag,current_team_verified,team_verify_flag,team_source,team_context_note,projected_rushing_yards_raw,calibration_bucket,calibration_multiplier,projected_rushing_yards_calibrated,projected_rushing_yards,is_prop_candidate,usage_status,overall_rank,team_rank,position_rank,actual_rushing_yards,scoreable
00-0030564,D.Hopkins,DeAndre Hopkins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snvo6holyfdjmrlqxqxu",2024,8,REG,,KC,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2.0,3.0,29.0,0,0,0,48,2,2,2.5329085544730288,0,0.6041666666666666,0.0857142857142857,0.1889763779527559,0.2608548931383577,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.9000000000000004,4.9,0.0,3.0,2.0,0.6666666666666666,0.0,0.0857142857142857,6,158.0,0.1691606467148262,0.1815461353232251,0.7559523809523809,0.7779761904761905,0.0,0.0,4.5,4.75,3.25,3.625,137.0,0.5474452554744526,CURRENT_STRONG,0.82,37.59435534739314,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.680126619991062,0.776126619991062,0.1517457860337117,69.5,35.25,34.25,0.5071942446043165,0.4928057553956834,2.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,2.0,9.0,23.0,4.5,0.0869565217391304,0.0,0.0,4.0,0.0,,2.0,4.5,0.1176470588235294,5.568836712913554,0.1731977818853974,0.0511151320610217,5.087860192102456,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.2600666456273323,0-15,1.0217215566182265,0.26571569799483863,0.2600666456273323,False,HISTORICAL TEST ONLY,193,7,68,0,False
00-0036309,D.Mooney,Darnell Mooney,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaejonwaflt9drrs9ika",2024,8,REG,,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4.0,6.0,86.0,1,0,0,122,20,4,7.457891193102114,0,0.7049180327868853,0.2142857142857142,0.6161616161616161,0.7527417027417027,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,14.6,18.6,0.0,6.0,4.0,0.6666666666666666,0.0,0.2142857142857142,7,114.0,0.2168507249643152,0.2136782915731676,0.571875,0.5686755952380953,0.0,0.0,8.75,7.125,5.0,4.25,61.0,0.5081967213114754,CURRENT_STRONG,0.82,50.7158352046019,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.5598680578788893,0.6438482665607226,0.185128840808354,68.0,42.0,26.0,0.6176470588235294,0.3823529411764705,3.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,2.0,5.0,21.0,2.5,0.0952380952380952,0.0,0.0,4.0,0.0,,2.0,2.5,0.1428571428571428,5.568836712913554,0.1731977818853974,0.0586598890942698,4.187860192102455,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.24565941441103745,0-15,1.0217215566182265,0.25099551928996716,0.24565941441103745,False,HISTORICAL TEST ONLY,194,5,69,0,False
00-0037261,K.Shakir,Khalil Shakir,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otadttbhvkmavhsonnqm",2024,8,REG,,BUF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,2,0,0,0,0,-0.5315942722372711,0,9.0,10.0,107.0,0,0,0,14,89,2,4.343748027400579,0,7.642857142857143,0.3125,0.0583333333333333,0.5095833333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.9,19.9,0.0,10.0,9.0,0.9,0.0,0.3125,6,85.0,0.1727229267310789,0.180293438819254,0.95,0.9472222222222222,0.0,0.0,5.0,5.0,4.75,4.625,57.0,0.8596491228070176,CURRENT_STRONG,0.82,33.946843666309995,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.8746061582527748,0.95,0.1542393820450885,57.5,31.5,26.0,0.5478260869565217,0.4521739130434782,2.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,2.0,12.0,24.0,6.0,0.0833333333333333,0.0,0.0,4.0,0.0,,1.0,10.0,0.0555555555555555,5.568836712913554,0.1731977818853974,0.0350487779831587,6.762860192102455,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.23702998540414094,0-15,1.0217215566182265,0.2421786456523144,0.23702998540414094,False,HISTORICAL TEST ONLY,195,6,70,2,False
00-0036550,R.Bateman,Rashod Bateman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtktmsfcxc1eijwpwzyq",2024,8,REG,,BAL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1.0,5.0,28.0,0,0,0,74,18,1,-0.5461404233748683,0,0.3783783783783784,0.1428571428571428,0.1957671957671957,0.3513227513227512,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.8000000000000003,3.8,0.0,5.0,1.0,0.2,0.0,0.1428571428571428,7,92.0,0.1502884243128145,0.151260989512511,0.875,0.7166666666666668,0.0,0.0,4.25,4.125,3.25,2.75,62.0,0.5806451612903226,CURRENT_STRONG,0.82,28.901106275511538,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.7598551678736011,0.855855167873601,0.1385352303523035,62.5,28.75,33.75,0.46,0.54,4.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,18.0,24.0,18.0,0.0416666666666666,0.0,0.0,4.0,0.0,,1.0,18.0,0.0588235294117647,5.568836712913554,0.1731977818853974,0.029615771447211,8.0,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.236926171577688,0-15,1.0217215566182265,0.24207257682795238,0.236926171577688,False,HISTORICAL TEST ONLY,196,5,71,0,False
00-0036415,V.Jefferson,Van Jefferson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aavlanyckqnsej61ulir",2024,8,REG,,PIT,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4.0,5.0,62.0,0,0,0,59,10,3,4.682241531263571,0,1.0508474576271187,0.1851851851851851,0.2295719844357976,0.4384781668828361,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.2,10.2,0.0,5.0,4.0,0.8,0.0,0.1851851851851851,5,59.0,0.1409588675213675,0.124122481889026,0.65,0.5874999999999999,0.0,0.0,3.5,3.375,2.25,2.0,43.0,0.4651162790697674,CURRENT_BLEND,0.82,30.910340059265938,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.5722804935927859,0.6581225676317037,0.1260349893162393,63.5,31.75,31.75,0.5,0.5,3.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,4.0,19.0,4.0,0.0526315789473684,0.0,0.0,4.0,0.0,,1.0,4.0,0.0714285714285714,5.568836712913554,0.1731977818853974,0.050214515030645,4.705976520811099,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.2363083287381314,0-15,1.0217215566182265,0.2414413134801752,0.2363083287381314,False,HISTORICAL TEST ONLY,197,7,72,0,False
00-0034775,C.Kirk,Christian Kirk,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bugikrmfz5k4jvyaogza",2024,8,REG,,JAX,GB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2.0,5.0,59.0,0,0,0,105,23,2,-1.0738848215551116,0,0.5619047619047619,0.1666666666666666,0.337620578778135,0.4863344051446945,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.9,7.9,0.0,5.0,2.0,0.4,0.0,0.1666666666666666,7,127.0,0.2035189075630252,0.1735783512583048,0.6041666666666666,0.6,0.0,0.0,6.25,5.375,3.75,3.25,85.0,0.6705882352941176,CURRENT_STRONG,0.82,38.01890415657461,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.6198409363745498,0.7128170768307323,0.1757965686274509,59.0,32.5,26.5,0.5508474576271186,0.4491525423728814,2.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,6.0,19.0,6.0,0.0526315789473684,0.0,0.0,4.0,0.0,,1.0,6.0,0.0833333333333333,5.568836712913554,0.1731977818853974,0.0373879592697084,5.762860192102455,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.2154615821393505,0-15,1.0217215566182265,0.22014174309484305,0.2154615821393505,False,HISTORICAL TEST ONLY,198,5,73,0,False
00-0038752,J.Bobo,Jake Bobo,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkwlqqmn2dcjlyeywpw5",2024,8,REG,,SEA,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1.0,1.0,15.0,0,0,0,12,3,1,0.8115813795011491,0,1.25,0.037037037037037,0.1411764705882353,0.1543790849673202,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.037037037037037,5,36.0,0.0503231045683875,0.0499877435348036,0.625,0.7291666666666667,0.0,0.0,2.25,2.0,1.5,1.375,25.0,0.76,CURRENT_BLEND,0.82,27.63065466985214,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.6654897959183673,0.7614897959183673,0.0807171078397493,66.5,47.5,19.0,0.7142857142857143,0.2857142857142857,3.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,3.0,19.0,3.0,0.0526315789473684,0.0,0.0,4.0,0.0,,1.0,3.0,0.0714285714285714,5.568836712913554,0.1731977818853974,0.050214515030645,4.155976520811099,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.20869034547127666,0-15,1.0217215566182265,0.21322342462610824,0.20869034547127666,False,HISTORICAL TEST ONLY,199,5,74,0,False
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw",2024,8,REG,,LA,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5.0,8.0,51.0,1,0,0,38,26,2,1.1623397073126398,0,1.3421052631578947,0.2352941176470588,0.1467181467181467,0.4556438791732909,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.1,16.1,0.0,8.0,5.0,0.625,0.0,0.2352941176470588,2,131.0,0.2752246732026143,0.2772003833584716,0.6388888888888888,0.7006944444444444,0.0,0.0,10.5,10.0,6.75,6.875,104.0,0.6153846153846154,PRIOR_HEAVY,0.82,45.57244629169018,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.6148578405721263,0.7070865166579452,0.1521395016339869,60.75,33.5,27.25,0.551440329218107,0.448559670781893,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_RUSH_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,3.0,7.0,15.0,2.333333333333333,0.2,2.0,10.0,4.0,0.5,5.0,1.0,-3.0,0.0769230769230769,5.568836712913554,0.1731977818853974,0.1317609839328878,1.5,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.19764147589933168,0-15,1.0217215566182265,0.20193455640818886,0.19764147589933168,False,HISTORICAL TEST ONLY,200,8,75,0,False
00-0035500,G.Dortch,Greg Dortch,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt4lbkjxkkrw3f644sft",2024,8,REG,,ARI,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1.0,2.0,9.0,0,0,0,17,8,1,0.989934648387134,0,0.5294117647058824,0.0606060606060606,0.0620437956204379,0.1343397478433974,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.9,1.9,0.0,2.0,1.0,0.5,0.0,0.0606060606060606,7,70.0,0.1211837121212121,0.1440548853212535,0.65,0.66875,0.0,0.0,3.25,4.125,2.25,2.75,41.0,0.5853658536585366,CURRENT_STRONG,0.82,25.952178957179555,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.6260353409656546,0.7199406421105028,0.1181619318181818,56.5,28.75,27.75,0.5088495575221239,0.4911504424778761,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,2.0,9.0,23.0,4.5,0.0869565217391304,0.0,0.0,4.0,0.0,,1.0,5.0,0.0625,5.568836712913554,0.1731977818853974,0.0373283673551394,5.212860192102456,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.194587560221783,0-15,1.0217215566182265,0.198814304928343,0.194587560221783,False,HISTORICAL TEST ONLY,201,6,76,0,False
00-0034854,K.Hodge,KhaDarel Hodge,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r6vyxamrbb62lcccap2r",2024,8,REG,,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,1,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,4,25.0,0.0092592592592592,0.0266037975862859,1.0,0.6,0.0,0.0,0.5,0.875,0.5,0.5,23.0,0.6086956521739131,CURRENT_BLEND,0.82,10.479758266932174,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.7625332741792369,0.8585332741792369,0.0601851851851851,68.0,42.0,26.0,0.6176470588235294,0.3823529411764705,3.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,0.0,18.0,0.0,0.0555555555555555,0.0,0.0,4.0,0.0,,1.0,0.0,0.0714285714285714,5.568836712913554,0.1731977818853974,0.050653111521873,2.5059765208111,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.12693550817983992,0-15,1.0217215566182265,0.12969274500763167,0.12693550817983992,False,HISTORICAL TEST ONLY,202,6,77,0,False
00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv6ix0p8965yiugsuhwh",2024,8,REG,,WAS,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3.0,6.0,73.0,1,0,0,124,0,2,5.095941698993556,0,0.5887096774193549,0.1764705882352941,0.2713347921225383,0.454640236838718,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.3,16.3,0.0,6.0,3.0,0.5,0.0,0.1764705882352941,5,75.0,0.1365480895915678,0.1131805802560596,0.8125,0.6473214285714286,0.0,0.0,4.0,3.625,2.75,2.25,56.0,0.5892857142857143,CURRENT_BLEND,0.82,30.183334754744976,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.6807397959183673,0.7767397959183673,0.1238296003513394,63.0,31.5,31.5,0.5,0.5,3.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,-1.0,16.0,-1.0,0.0625,0.0,0.0,4.0,0.0,,1.0,-1.0,0.0909090909090909,5.568836712913554,0.1731977818853974,0.0585129600067215,1.9559765208110995,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.11444997593630613,0-15,1.0217215566182265,0.11693600756856126,0.11444997593630613,False,HISTORICAL TEST ONLY,203,6,78,0,False
00-0038393,D.Wicks,Dontayvion Wicks,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er7pbyq82nsbw1w3wyor",2024,8,REG,,GB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2.0,2.0,11.0,0,0,0,9,2,1,1.879904301604256,0,1.2222222222222223,0.074074074074074,0.0323741007194244,0.1337729816147082,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.1,3.1,0.0,2.0,2.0,1.0,0.0,0.074074074074074,7,100.0,0.1998332790268273,0.1708305802875518,0.3759157509157509,0.2817078754578754,0.0,0.0,7.25,5.0,2.75,1.75,62.0,0.6612903225806451,CURRENT_STRONG,0.82,44.04852358532239,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.4805659087456322,0.552650795057477,0.1732166286521125,64.75,38.0,26.75,0.5868725868725869,0.4131274131274131,3.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,1.0,24.0,1.0,0.0416666666666666,0.0,0.0,4.0,0.0,,1.0,1.0,0.0588235294117647,5.568836712913554,0.1731977818853974,0.029615771447211,3.512860192102455,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.10403606457531205,0-15,1.0217215566182265,0.10629588984232216,0.10403606457531205,False,HISTORICAL TEST ONLY,204,8,79,0,False
00-0036626,D.Brown,Dyami Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wwl9s886olkkvu67qktp",2024,8,REG,,WAS,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1.0,1.0,6.0,0,0,0,-4,10,0,0.33624048368074,0,0.0,0.0294117647058823,-0.0087527352297593,0.037990732397992,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.6000000000000001,1.6,0.0,1.0,1.0,1.0,0.0,0.0294117647058823,6,36.0,0.0644276094276094,0.0603247492415408,0.8333333333333334,0.8055555555555555,0.0,0.0,1.75,1.625,1.25,1.125,23.0,0.5217391304347826,CURRENT_STRONG,0.82,20.732917272693765,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.7201286601597161,0.8161286601597161,0.0784326599326599,63.0,31.5,31.5,0.5,0.5,3.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,0.0,22.0,0.0,0.0454545454545454,0.0,0.0,4.0,0.0,,1.0,0.0,0.0625,5.568836712913554,0.1731977818853974,0.0311030709124516,3.062860192102455,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.09526435774988778,0-15,1.0217215566182265,0.09733364789045096,0.09526435774988778,False,HISTORICAL TEST ONLY,205,7,80,0,False
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop",2024,8,REG,,NO,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,8.0,14.0,107.0,0,0,0,156,34,5,-2.746931210043196,0,0.6858974358974359,0.3684210526315789,0.5182724252491694,0.915422276621787,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.7,18.700000000000003,0.0,14.0,8.0,0.5714285714285714,0.0,0.3684210526315789,6,167.0,0.1724907831172133,0.1837208817546851,0.825,0.8083333333333333,0.0,0.0,5.25,4.75,4.25,3.625,138.0,0.6304347826086957,CURRENT_STRONG,0.82,43.8858396968029,ROUTE_PROXY_UNVALIDATED,0.5979591836734693,0.7423025732031943,0.8383025732031942,0.1540768815153826,63.25,40.75,22.5,0.6442687747035574,0.3557312252964427,2.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_RUSH_SAMPLE,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,1.0,7.0,22.0,7.0,0.0454545454545454,0.0,0.0,4.0,0.0,,0.0,,0.0,5.568836712913554,0.1731977818853974,0.0154780709124516,5.855069370330844,LOW_RUSH_SAMPLE,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",0.09062517891130414,0-15,1.0217215566182265,0.09259369886606295,0.09062517891130414,False,HISTORICAL TEST ONLY,206,7,81,0,False
