Player Name,Player ID,Position,Current Team,Roster Status,Depth Chart Role,Source,Updated At,Current Team Verified,Team Verify Flag,Validation Status,Notes
D.Williams,00-0039595,RB,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Ingold,00-0035125,FB,MIA,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Davis,00-0037563,RB,DAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Chestnut,00-0037594,RB,TEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Blackshear,00-0037429,RB,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Washington,00-0032450,RB,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Boone,00-0034208,RB,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.McClellan,00-0039393,RB,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Williams,00-0036950,RB,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
L.Fournette,00-0033856,RB,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Johnson,00-0039589,WR,TB,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Sullivan,00-0036438,TE,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
S.Moore,00-0038090,WR,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
M.Burton,00-0031595,FB,DEN,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
D.Pierce,00-0037258,RB,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Bates,00-0039458,TE,CLE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Davis-Price,00-0037827,RB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Scott,00-0034414,RB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Willis,00-0038643,TE,SF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Kelly,00-0034808,RB,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Cabinda,00-0034171,FB,DET,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
J.Matthews,00-0031299,TE,CAR,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Smith,00-0030968,FB,ATL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
B.Cupp,00-0039316,TE,KC,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Beck,00-0034959,RB,HOU,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
A.Prentice,00-0036727,RB,NO,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
P.Ricard,00-0033376,FB,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Gilliam,00-0036187,FB,BUF,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
T.Jennings,00-0039757,RB,NE,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
K.Blasingame,00-0035099,FB,PHI,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
R.Ali,00-0039796,RB,BAL,,,manual/current roster required,2026-06-25T00:49:08+00:00,False,TEAM_VERIFY,NEEDS DATA,Current roster source is not confirmed. Verify current team before live use.
